fileID,power_mean,power_min,power_max,voiced_fr,pitch_mean,pitch_std,pitch_min,pitch_max,energy_mean,energy_std,energy_min,energy_max,shimmer_mean,shimmer_std,voiced_to_unvoiced_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min,mfcc_13_min,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_13_max,y
00086.wav,0.058564436,2.3963612e-15,1.064111,0.3877708978328173,213.29740689041094,29.908515195212757,91.39443895545271,290.159257083858,0.15673855,0.18437524,0.0015366435,0.7587784,64.4950107181395,17.677275603042546,0.3877708978328173,-265.05707,97.58809,23.235973,17.511398,-4.538841,-3.407359,-6.9806185,-7.9936614,-0.6183341,2.2278116,-1.6854758,0.101725124,-5.653157,134.53654,54.926563,27.505173,19.73866,19.692894,15.974544,14.4533415,15.091003,11.031128,10.379623,11.04522,8.58866,10.103579,-442.78488,-33.728683,-55.865334,-45.19586,-53.400642,-50.67662,-58.16208,-56.663857,-35.5885,-46.005234,-38.021606,-34.56949,-47.698036,66.03076,235.75607,104.04568,97.950165,34.50123,36.78997,39.532524,25.293308,28.544952,28.299885,28.810383,31.196726,20.489525,0
00029.wav,0.0028164724,1.4377876e-16,0.39893547,0.46594427244582043,80.21315131350713,9.5775254382488,65.0,125.57172276022992,0.039420098,0.035491917,0.002908768,0.17030187,59.68914418637924,11.067380340071969,0.46594427244582043,-356.81226,115.50901,41.848568,29.021635,10.119878,-1.8475248,-0.9745592,2.3887565,13.904016,-2.409297,0.20143317,6.83942,3.5474594,122.105965,58.80377,28.057877,22.025509,22.693783,19.777851,16.169178,15.142981,11.606492,12.0751705,10.057604,8.763578,9.072973,-539.97797,-77.54059,-35.944748,-49.79798,-70.7319,-71.54014,-63.148766,-54.255547,-22.3405,-49.840767,-36.94565,-24.733864,-27.643353,-78.68185,231.41476,133.90329,102.17744,70.90596,45.31877,40.31334,44.612926,58.72844,24.54703,33.106895,39.14337,36.328438,1
00029.wav,0.0026620303,1.3877788e-17,0.28889808,0.5,79.50810649995854,7.897469254623172,65.0,121.9969395672486,0.037692863,0.035191245,0.0028368665,0.15412004,59.30747003721506,10.901852667709772,0.5,-362.15466,118.172516,39.655727,30.922846,13.581037,-2.9054189,0.96613246,2.9447527,13.561461,-1.2377887,0.9017197,5.3723645,2.4717488,118.73637,48.048656,27.219532,24.233662,24.129406,20.397951,16.625553,15.769994,11.959512,12.11509,10.556148,8.507264,9.191374,-538.7506,-94.45093,-34.600555,-36.465797,-74.270096,-76.84961,-48.63894,-46.723644,-16.6434,-37.283848,-33.528,-23.422852,-23.623697,-122.41862,243.56445,122.02815,113.03604,76.98044,36.828285,36.79227,53.275,56.389133,27.359638,33.517708,36.61345,45.312065,1
00029.wav,0.004113975,2.334084e-15,0.3689938,0.544891640866873,77.03003409026019,6.992668015942305,65.0,100.24370365151614,0.051566027,0.0381392,0.0026693903,0.18521346,63.31619476162339,10.298767159733776,0.544891640866873,-309.7046,114.71544,42.839428,25.919546,7.3089595,-4.4990606,-2.6248586,-6.4014277,15.765447,0.18756807,-0.015074692,7.5475507,1.1853418,115.034584,65.57037,30.487469,23.156008,25.512877,19.787794,14.232862,17.348034,12.2116785,12.037105,11.379538,9.352033,9.59848,-542.80743,-94.96161,-51.02594,-50.675415,-75.112816,-62.724228,-47.136375,-58.15811,-15.791197,-40.89232,-38.65587,-17.635511,-30.26759,-71.623955,232.05096,141.45247,109.74831,71.8028,41.90824,35.02201,38.867233,67.24146,27.718016,34.41056,46.97019,37.81787,1
00029.wav,0.0042712465,1.2490009e-16,0.39938456,0.5773993808049536,78.51534928769117,8.231811082944049,65.0,115.14977748330686,0.051925022,0.03968627,0.0028650817,0.17049791,63.30843853639623,10.462110855846735,0.5773993808049536,-316.8106,118.178276,39.715664,28.102406,7.826877,-1.6196967,-2.5338356,-5.6449733,15.14926,-0.95001316,-1.963821,9.003508,1.8485931,110.11828,65.58533,29.678225,25.218784,24.8148,18.73173,15.856666,17.748264,12.227906,12.721366,10.219478,9.742188,9.531952,-532.9982,-81.7785,-51.925934,-45.816864,-74.021164,-56.486435,-50.897823,-59.22307,-28.7476,-53.090004,-36.190556,-27.839386,-25.36357,-46.51913,234.30157,122.95079,113.36377,78.021255,45.669563,43.199432,36.45955,53.05587,33.805496,37.893524,39.208076,35.05201,1
00094.wav,0.016380375,1.1975013e-16,1.0221854,0.6741486068111455,232.94199088517786,26.967402754827038,145.07962854192903,298.66157229922914,0.09625452,0.08434246,0.0007598381,0.5161787,66.54665827697899,13.084222883142276,0.6741486068111455,-276.86813,99.07673,19.295385,5.308478,-4.081393,-17.543434,-6.732629,2.7322803,-9.635068,4.4603186,-2.7045426,3.5627718,-0.4475947,83.61389,47.92183,27.557232,29.804153,18.552223,19.323572,15.810038,11.752457,14.711803,9.898619,10.421842,9.539148,8.719988,-486.18204,-69.33486,-58.105255,-82.76883,-69.36209,-69.24652,-51.7986,-42.080986,-62.64407,-25.62542,-40.297485,-23.903423,-25.20423,-35.33534,204.2682,100.96775,78.43379,51.568363,34.90532,42.037918,42.18032,25.899776,32.439423,29.998701,35.32044,26.976257,0
00094.wav,0.01563486,3.3881318e-19,1.0237912,0.6555727554179567,228.41868788069561,22.915075187108727,185.98397121658357,298.66157229922914,0.09381757,0.082587406,0.0006987032,0.4572465,65.64266779142041,13.761631789919951,0.6555727554179567,-273.07724,94.42765,18.018719,5.247335,-9.563972,-16.968987,-8.242648,1.4379941,-9.305046,4.430589,0.075979225,3.0410004,0.738451,90.61901,52.228012,28.486307,26.592384,19.352728,20.308777,16.99773,11.439831,14.692875,10.180601,10.272087,9.584313,8.295844,-482.87585,-88.009575,-90.719055,-71.62422,-77.91505,-73.8327,-55.42681,-39.11262,-52.441845,-34.452713,-38.180305,-32.100136,-25.85416,-39.611427,208.06702,101.14188,68.333725,47.097794,26.941748,31.642197,31.827461,28.565393,35.387928,46.470955,32.818695,25.201086,0
00094.wav,0.018075492,1.3877788e-17,1.0142014,0.6857585139318886,216.65885561764694,21.760550380154363,179.64867439581087,296.94140822080067,0.100132175,0.08970634,0.0007422092,0.4784963,67.0116275801861,12.628025452951348,0.6857585139318886,-259.92468,103.95449,14.426623,4.618975,-8.845574,-16.937275,-11.863424,-0.26685384,-8.4011965,4.35903,2.9840612,4.318347,0.25633845,86.8322,50.865646,29.619343,26.319265,20.209095,19.317673,16.447626,11.780434,14.345859,9.91967,9.328931,9.572335,8.9537945,-480.6784,-78.592255,-76.780464,-69.61195,-76.71597,-69.41293,-58.457367,-41.190987,-57.42131,-32.4271,-26.870224,-24.390984,-24.280224,-55.432472,210.42213,103.88847,86.141754,47.085155,33.29991,34.94204,33.28534,28.427803,37.841545,34.77864,37.19252,26.525028,0
00094.wav,0.020783057,9.953111e-16,1.0286139,0.6555727554179567,227.878270843303,25.86718657167525,179.64867439581087,298.66157229922914,0.106848724,0.096778594,0.0010134724,0.596725,67.49812486994631,12.845367035175482,0.6555727554179567,-251.43933,99.89989,13.75826,1.648056,-8.878152,-15.648341,-12.119663,0.76830083,-7.9993305,2.411959,2.0653548,4.490517,-0.92330337,83.61534,53.35886,31.12226,27.185894,20.242323,16.938065,17.00622,13.33599,14.662486,10.728599,10.45863,10.191383,9.735734,-456.72256,-91.819336,-86.81938,-72.5721,-86.530075,-63.86211,-67.50699,-45.8821,-55.89052,-31.377062,-38.671715,-30.801702,-43.304295,-13.297059,219.94708,99.682144,72.0237,47.518143,37.15043,32.888325,41.403313,30.260052,43.624504,36.097122,37.353905,37.987114,0
00006.wav,0.0033953686,3.469447e-18,0.3432194,0.4434984520123839,109.0799096342913,18.755913391303494,70.88300262324175,218.63306796596578,0.039345108,0.042809676,0.00026107137,0.20454139,53.82729266090368,17.52147511396236,0.4434984520123839,-403.42276,117.7167,11.532327,28.013588,12.401972,-6.891656,-22.468174,-13.693907,1.9223175,0.10542198,-7.130871,-3.040576,9.201128,104.39013,68.088104,35.425713,32.5143,23.906038,20.967926,25.279211,18.125668,11.944336,12.71761,11.574566,10.069855,9.75335,-562.70593,-51.034615,-79.69884,-35.08646,-70.45652,-63.550354,-75.72652,-62.44661,-31.32808,-39.529934,-44.47225,-42.5316,-22.844728,-161.71414,249.5122,104.78697,133.86652,70.98463,68.680336,28.491932,21.89626,36.89718,33.817093,24.690746,30.064709,44.327374,0
00006.wav,0.0049136025,2.2465431e-18,0.54533136,0.47058823529411764,104.90096394812515,16.8374976270149,81.89486824316675,200.48740730303228,0.04993159,0.04914589,0.0003048185,0.23896551,58.76349058030298,14.880400010502795,0.47058823529411764,-360.3613,127.68845,6.4913116,22.826805,11.148836,-8.592732,-30.305464,-18.298326,4.8683457,0.8407791,-7.6929703,-0.42068774,9.609212,91.17962,69.453156,38.058907,29.104773,24.524391,23.175303,24.200682,17.597126,14.111086,13.9111395,11.602061,10.086632,10.314316,-540.5391,-44.773544,-82.53041,-53.489304,-59.716,-63.26224,-85.745346,-68.165115,-36.775204,-41.82818,-45.398033,-32.2862,-28.12817,-143.18735,256.45297,110.06712,124.5596,79.478485,64.30932,30.183119,44.48941,46.137856,35.327705,28.374247,29.44046,43.243683,0
00006.wav,0.0032614213,8.6736174e-19,0.6559232,0.49767801857585137,96.58486411849374,8.521328732984152,67.29222004968955,133.80929076365396,0.041870914,0.03883372,0.00046607995,0.2780418,59.69423990059439,12.492285059842509,0.49767801857585137,-354.8937,129.86343,15.25291,23.659342,19.437315,-8.405015,-29.101439,-16.036121,3.170959,-0.95678425,-7.186899,0.67357236,9.2511425,74.68283,58.025234,34.714424,30.214802,23.37117,20.892673,23.386652,16.295904,13.117769,14.091506,12.80178,10.926781,9.403405,-512.191,-33.014477,-78.13754,-53.359398,-60.60532,-67.11101,-74.40431,-68.90779,-34.24169,-42.389572,-46.879738,-31.944088,-14.409908,-172.9853,229.46185,100.686615,131.19476,79.87604,56.904144,31.717033,27.628448,41.019375,36.090385,24.24592,36.642906,42.054512,0
00067.wav,0.00016961587,5.4003644e-19,0.008683661,0.28560371517027866,103.96506269866939,29.2710053832466,65.0,155.49249582586248,0.009738205,0.00864739,0.000201578,0.033355974,45.84744637670974,13.9316147479349,0.28560371517027866,-525.0018,120.61899,26.222858,44.80184,17.791134,5.0720654,2.4034538,0.14938976,1.4568807,5.743798,-3.4047565,2.2746704,-1.195913,98.901825,64.579025,26.240442,27.17361,21.300156,16.882898,14.704183,14.534872,12.940647,11.041267,10.675394,9.15749,9.595008,-694.3319,-55.521492,-48.91759,-5.6733046,-35.91049,-44.236584,-40.167572,-50.123367,-39.70031,-31.40923,-46.53809,-29.439312,-31.934208,-317.9003,235.49655,105.59255,123.506996,85.71161,54.77866,57.199852,30.917448,38.30622,37.59766,27.01693,31.53685,27.323317,0
00067.wav,9.772295e-05,1.1496143e-17,0.0071304194,0.33900928792569657,81.97038091343153,29.381035408707298,65.0,181.73609144327253,0.0071898745,0.0067832833,0.00025142817,0.033438716,43.941737718422345,12.263673528168427,0.33900928792569657,-559.12286,119.45521,32.060783,41.79428,21.241732,8.40708,5.4130654,4.1287065,2.4039352,4.6178007,0.31011993,4.709366,1.2829995,95.33198,56.096287,21.576073,26.609575,20.320538,15.9849415,15.193704,14.5815735,13.874915,11.142478,10.79766,8.575767,8.496923,-692.5711,-55.926735,-36.844376,-19.345142,-43.965878,-43.740078,-38.74253,-45.72437,-44.42524,-43.304382,-35.291687,-25.17721,-28.191473,-357.16876,241.32343,108.57228,135.66783,89.73199,43.592567,38.243294,31.41183,37.200935,33.10437,28.521475,38.291435,27.396559,0
00067.wav,0.0001224961,5.551115e-17,0.017029392,0.24071207430340558,78.64758579859152,26.09995702631873,65.0,144.24403136881983,0.008277568,0.0073457668,0.00026915228,0.04190484,45.67409467491286,12.009741238011001,0.24071207430340558,-550.24506,126.52567,29.851158,46.52171,24.466393,9.1396,4.53134,1.180996,-1.3505995,2.8056865,-2.4023058,5.421721,0.6449973,96.84875,56.11714,26.474575,26.26099,20.977736,16.933939,15.561396,15.577551,14.541908,12.619374,12.015217,9.591239,9.813186,-703.4182,-39.204754,-52.49265,-10.966209,-63.11136,-45.364365,-49.962093,-48.265358,-53.738777,-39.213615,-42.583996,-25.568394,-32.083565,-264.26456,237.0423,100.53226,133.44972,83.47309,61.902725,54.531235,43.054825,32.95018,38.595848,30.166403,36.377968,27.461758,0
00066.wav,1.0007695e-05,4.7645603e-22,0.0019374813,0.3065015479876161,103.95157202217825,15.062742700058442,66.1361799866746,167.61814009714527,0.0019796272,0.0024675305,2.8044482e-05,0.017406058,29.86945317516919,14.90924779870161,0.3065015479876161,-620.68555,78.037415,4.4358644,2.4699237,7.834686,-0.85870004,-11.911859,-10.733338,-4.5719934,-1.0697792,-13.239405,-9.306466,-5.7090545,111.973335,69.49128,30.58608,26.191404,19.996485,16.026663,13.12274,13.380748,10.492368,12.186167,11.1174345,9.051444,7.9071317,-803.17926,-143.21257,-121.55085,-88.25824,-54.37844,-62.21872,-61.580063,-46.13591,-40.943108,-38.784004,-59.481632,-46.64196,-33.35579,-372.23428,209.04794,105.738594,88.73294,65.35995,59.88053,28.740396,30.095726,32.926125,45.13488,17.988861,20.15074,21.225163,1
00066.wav,6.9740345e-06,5.852799e-20,0.0040879203,0.3746130030959752,151.8848389709126,59.06296799130561,73.80778788960703,272.296471933363,0.0016514012,0.002060792,3.3350887e-05,0.013511157,29.496499066010973,13.616329777788742,0.3746130030959752,-648.2177,74.071594,13.809691,14.320829,11.427842,-2.2298331,-8.439647,-4.6023393,-5.673021,-4.364806,-12.090763,-5.963621,-5.5354714,107.81074,64.51481,28.92457,23.309612,19.277882,15.456464,14.347194,13.594622,10.22514,10.355871,11.498465,10.637847,8.529711,-802.4005,-148.33893,-108.70346,-87.46148,-70.55482,-54.920486,-66.057755,-56.246864,-53.72613,-29.48542,-59.547615,-32.154198,-29.265114,-338.70224,215.30296,96.54666,92.52368,76.011406,52.10279,33.53102,35.464622,30.736097,27.557228,16.73705,36.564846,26.926332,1
00066.wav,4.723035e-06,6.849883e-21,0.0016290153,0.21594427244582043,97.82400386469,9.187448784228247,69.26403260585147,124.84848285663055,0.0012577601,0.0017718225,2.7542583e-05,0.013277579,24.078835400005207,15.235155903434572,0.21594427244582043,-672.0656,73.75488,5.4932933,11.697866,10.670469,-3.080987,-11.379209,-6.5998445,-10.228332,-6.7327642,-9.022451,-6.4828324,-9.491985,114.99839,60.23069,23.561926,20.094913,17.062473,11.966171,12.908791,13.53974,10.170416,9.655942,11.845838,9.755938,7.9019623,-822.2324,-149.34433,-125.50014,-88.88347,-75.11277,-62.239464,-61.340958,-52.565758,-57.492287,-38.23597,-50.79042,-40.25306,-43.71535,-390.65198,204.74792,84.41163,71.29672,78.5143,33.487667,28.67693,37.45691,19.977055,33.05054,27.738647,35.702896,21.883518,1
00066.wav,3.6528818e-06,1.5670321e-19,0.0015437296,0.25077399380804954,96.86442669095979,6.424870343132876,82.36928038865905,122.70366064862016,0.00127827,0.0014205225,2.557953e-05,0.008895836,26.415717816130016,14.419628002854981,0.25077399380804954,-656.0667,80.29438,1.9879653,12.195924,10.373387,-4.774664,-9.438431,-5.0423603,-9.546495,-1.8937523,-13.36931,-9.892748,-6.177268,113.17257,63.45409,21.902195,22.35257,16.679287,14.443297,12.113411,13.856716,10.867381,11.613018,11.664414,7.838822,9.048561,-911.46924,-130.41695,-86.66576,-66.92256,-45.823368,-66.63565,-53.99635,-56.378864,-47.65914,-39.18992,-54.975166,-32.338615,-39.18205,-403.39545,214.65207,78.84465,90.89191,64.38988,59.657837,31.753223,29.380747,25.867249,46.186935,16.234293,21.591694,24.056324,1
00036.wav,3.8255515e-05,4.7012446e-18,0.011569037,0.5077399380804953,197.12649694995036,22.891173412770176,166.65273064969477,296.94140822080067,0.0044505144,0.004295024,0.00023508191,0.039596215,41.70207814608032,9.94842404064242,0.5077399380804953,-505.7902,91.42704,12.258467,9.316112,2.7109754,-9.188118,-3.4201274,-5.1478844,-9.490149,7.110482,1.9437386,-1.102318,-3.4109378,80.89614,47.944378,32.5081,24.471909,18.787031,18.218704,15.33522,13.464152,15.114234,10.530233,8.771343,8.271155,8.499372,-659.77954,-63.234287,-85.70066,-69.86014,-66.38417,-68.67386,-50.34368,-58.367683,-53.57187,-26.677246,-32.399185,-22.920307,-33.511623,-298.78802,190.99649,91.96887,95.37416,46.71218,32.746647,43.36106,31.755938,35.791336,42.593643,26.950474,28.378052,21.062897,0
00036.wav,3.125451e-05,3.2559946e-18,0.0039059734,0.5386996904024768,185.4656239955265,23.704884777719883,83.80907004857264,281.8989862783688,0.004234774,0.0036497766,0.00025085703,0.019812409,41.64798918602147,9.662809099692028,0.5386996904024768,-522.2791,108.52401,7.11989,11.65052,5.0867224,-10.409859,2.1196103,-6.8921504,-10.34616,10.518056,2.3020692,-0.45774364,-5.636433,85.57329,50.779934,30.054716,25.377075,20.189573,17.948841,17.201641,14.30441,13.649666,11.815838,9.238443,8.7489605,9.44434,-692.518,-74.23875,-75.67024,-53.17518,-57.163956,-66.95863,-54.3375,-59.53505,-53.22674,-28.177559,-25.943161,-27.044104,-39.02719,-290.55573,203.19186,94.45587,82.46012,47.475857,36.974854,54.2268,21.80627,24.33079,46.60511,36.30358,27.602985,16.866507,0
00036.wav,3.178851e-05,5.6780986e-18,0.0034845313,0.42260061919504643,207.77830107508385,18.738889742747702,160.97592684906726,293.5307452495941,0.004052509,0.0039188564,0.00025183914,0.01819174,40.2576936244496,10.43554504731446,0.42260061919504643,-530.2666,101.72305,8.276544,14.270001,4.755292,-7.8690066,0.1824698,-5.3492794,-7.0532527,8.862915,0.8195885,-4.048411,-4.5111685,88.709785,50.16724,34.302277,23.249454,21.136368,16.820955,15.444292,13.570608,14.350103,10.790059,9.236457,9.594047,10.104125,-688.7034,-72.45949,-94.78955,-51.497894,-78.988266,-67.14279,-56.400547,-52.625275,-49.31417,-20.537655,-32.263542,-38.815025,-50.130928,-319.94333,194.30322,114.46529,97.57507,44.831863,44.928963,39.429623,43.137226,36.152298,41.165176,36.06721,31.258068,22.324821,0
00036.wav,4.1806372e-05,2.1175824e-20,0.0054352023,0.6625386996904025,193.93573847879264,14.227858236011526,157.29923159850804,270.72815965904965,0.0051620654,0.0038925956,0.00040163568,0.022485707,44.294095337966596,8.701877187354615,0.6625386996904025,-508.7653,102.138824,16.385883,19.614052,8.405635,-8.306627,0.93886817,-7.338135,-10.386508,8.540648,-0.47985405,-1.5204808,-4.368491,79.14424,50.52251,33.382496,24.545948,17.2233,18.222284,14.718484,13.640877,15.168782,10.310796,8.45393,8.171087,9.65033,-674.19836,-70.477356,-77.3331,-75.66329,-57.340576,-61.85241,-50.043552,-47.354897,-58.114487,-29.079308,-35.96538,-27.83281,-35.989403,-309.8695,199.2362,117.86463,86.852936,46.782104,31.511583,39.0383,27.58139,34.93232,44.89359,31.323433,30.417376,24.174282,0
00036.wav,5.5991077e-05,3.1518096e-18,0.006272255,0.4938080495356037,210.39961457879977,24.832335837981905,156.39325469067515,298.66157229922914,0.0054433094,0.0051339865,0.00028601917,0.02920902,43.47144364089137,9.844333290678186,0.4938080495356037,-500.666,99.45201,14.328251,14.376527,5.519343,-8.14667,1.0938042,-7.85334,-9.901745,5.940098,0.9665499,-1.841671,-3.9545083,78.49191,50.78862,31.6878,27.669662,19.11397,18.44639,15.598317,14.426878,14.544912,10.005,9.317125,9.39186,9.008867,-663.3641,-50.626297,-90.35097,-55.03209,-59.256844,-69.93497,-48.5858,-58.496273,-48.64434,-25.230595,-42.75679,-42.15686,-39.453606,-320.72253,197.72192,107.14479,99.5598,44.180546,35.45945,42.269897,34.39622,32.97621,44.17566,32.04934,26.21139,18.012714,0
00017.wav,4.6897898e-05,3.2518869e-19,0.0018412325,0.49767801857585137,215.5536511417891,19.599836084381216,174.53442536143424,298.66157229922914,0.004836316,0.0048483303,6.642016e-05,0.019276153,36.147347118587724,17.263840463810418,0.49767801857585137,-587.10004,96.04453,-7.5842657,19.408112,14.756268,8.163422,-16.038372,-6.301943,-5.300802,-3.821123,-11.513356,-10.151837,-5.2721577,101.97597,51.154045,28.100727,25.618725,14.066533,12.518195,15.195468,9.311951,10.862451,10.006516,10.928174,9.479768,10.25666,-729.05896,-92.03449,-123.44942,-45.778374,-38.39731,-31.134117,-60.44371,-38.93943,-42.835537,-40.547737,-45.61779,-37.6451,-37.670326,-357.28647,206.98882,85.40826,105.23774,64.17415,52.95362,16.514942,22.152178,28.59636,25.136345,10.194185,16.653116,18.824818,1
00017.wav,7.399179e-05,5.1886062e-17,0.0023741098,0.6230650154798761,187.73482055501623,37.92299394505914,87.26721268071712,298.66157229922914,0.0066106445,0.0055008107,6.359301e-05,0.022041228,42.2879344921098,14.47557010304892,0.6230650154798761,-550.9172,105.37531,-3.5759141,26.314547,15.490641,12.097712,-13.388302,-4.2668176,-4.939275,-2.5683389,-12.105985,-9.1866,-4.335781,95.97932,53.1863,30.678919,27.606089,20.505455,15.033771,14.874554,11.28407,13.804689,11.588015,11.585228,9.904567,11.5319,-736.97925,-108.30214,-123.66841,-36.58258,-54.044617,-31.115404,-55.90894,-55.072712,-53.255035,-41.17662,-46.39871,-36.95024,-35.37626,-349.57538,209.70352,89.31457,114.22376,74.01558,62.5189,28.447544,26.509226,28.680279,38.768505,17.061382,15.697239,35.568207,1
00017.wav,5.709384e-05,4.0996395e-19,0.0027522305,0.6130030959752322,196.27814216557326,31.0293012943492,89.3069870847758,296.94140822080067,0.006056764,0.004516597,7.515612e-05,0.020581087,43.036676910420326,12.771241885268722,0.6130030959752322,-528.7854,110.48055,-6.668757,25.506893,14.507055,16.334377,-15.485447,-7.265134,-3.5813622,-1.9493454,-11.190046,-8.444888,-5.31707,95.45336,54.562077,30.788452,23.545155,16.306105,14.0742,16.5593,11.681823,12.161005,11.825448,10.790806,9.312611,12.103848,-723.3076,-95.55292,-103.309814,-40.985344,-32.064213,-27.16227,-59.18625,-52.520317,-44.50789,-38.917007,-40.469933,-36.14454,-41.323128,-341.65823,213.76187,79.4371,111.050446,58.07184,71.117676,33.03498,33.262634,39.658073,30.872116,20.379852,22.780983,30.616575,1
00017.wav,5.411579e-05,1.5120068e-18,0.0038951337,0.5046439628482973,199.00301167553627,28.96020719539625,95.71685877653417,290.159257083858,0.005839368,0.0044601187,0.00018054491,0.018249962,42.69727970505059,12.310058240347521,0.5046439628482973,-535.3908,112.92049,-10.141234,33.84651,18.128807,12.038468,-15.576166,-4.2087693,-3.5313113,-3.8213148,-8.902184,-4.5495954,-5.488263,98.643036,49.7523,31.023111,24.703732,19.235176,14.317606,14.38772,11.393326,12.919562,12.013426,10.945285,9.3942375,12.826943,-722.0232,-89.3234,-119.39378,-34.127968,-47.990906,-33.099552,-61.491352,-44.36712,-44.150425,-49.1447,-43.832695,-32.607574,-45.833824,-318.86914,222.50815,72.34384,116.03276,72.45102,67.34384,24.217396,27.883028,33.996372,29.590126,23.533697,24.76462,26.887295,1
00017.wav,6.290344e-05,3.469447e-18,0.00455806,0.5936532507739938,175.40455820904896,55.819578108454444,78.64961579925402,286.82649376257405,0.005707892,0.005501962,0.000161504,0.023143424,39.80954529569907,14.593125228336934,0.5936532507739938,-565.9648,105.85108,1.2316067,19.91623,20.428982,12.7325,-15.552408,-0.17259207,-3.5411887,0.3819599,-9.642341,-4.635974,0.5192614,104.468506,51.285603,27.785072,23.899065,16.444181,12.670941,17.913748,10.734852,12.919498,11.689468,12.577988,9.568677,11.050785,-718.1194,-82.43524,-101.11899,-50.574715,-46.585567,-27.98103,-58.803093,-37.957558,-50.388794,-33.184227,-43.742943,-33.384373,-38.54647,-303.56342,221.86234,82.215866,112.83592,61.28881,60.75913,27.123798,29.277802,37.477917,29.834286,17.544235,18.977224,33.831165,1
00050.wav,0.0004343313,7.6232965e-21,0.087329365,0.5534055727554179,102.68609406511328,14.14419806785329,69.26403260585147,177.5852333780714,0.015253153,0.014201045,4.8249967e-05,0.067398444,47.14260495473712,17.184616709020798,0.5534055727554179,-447.289,130.98419,-26.508944,25.545826,1.7483431,-8.639574,-7.1899815,-6.213543,-17.320267,-7.5597534,1.9755014,-9.713882,-0.40109584,117.38786,64.1908,33.215416,29.140354,25.792051,19.814835,11.939344,12.537117,16.038788,11.952485,12.952926,11.271921,8.853044,-691.7513,-2.3387537,-103.35918,-43.164482,-65.10624,-82.523865,-46.305893,-47.067875,-60.76043,-42.472702,-34.774094,-51.645485,-22.509392,-239.7937,235.80057,80.48474,110.21381,80.500946,47.50222,33.252975,33.973072,17.605295,24.904907,39.077927,28.618647,26.29607,0
00050.wav,0.00041582048,7.072209e-18,0.0850518,0.43034055727554177,100.0620296031326,9.520093374842146,65.0,145.9200662802185,0.014379621,0.014442288,5.1780466e-05,0.06793942,46.713329364590564,16.199065015126692,0.43034055727554177,-455.28885,135.06282,-26.588707,25.713764,-3.8334386,-9.103033,-7.1224227,-5.1119475,-17.985945,-7.855288,2.7537036,-8.909928,-0.3358332,113.49457,66.260376,37.306244,28.854593,26.364048,23.196823,13.615096,14.276589,15.059117,11.889389,12.222742,11.451437,10.087186,-704.51764,-30.940937,-118.188805,-53.42382,-73.38486,-82.47817,-50.297043,-49.466537,-58.79674,-42.513336,-33.383045,-45.889805,-28.051086,-208.03876,252.31827,96.14131,127.65738,71.96591,48.20724,29.088976,37.918503,16.805355,27.509829,43.95272,25.928047,29.629597,0
00050.wav,0.0004740435,1.7152417e-18,0.09375238,0.4821981424148607,98.86058795177877,9.918787698836985,74.66539307480728,149.33078614961454,0.01507853,0.01570115,4.6934456e-05,0.07227633,46.804375490735644,16.225328071356213,0.4821981424148607,-441.4049,125.44357,-24.836634,24.443401,-5.6120176,-9.734435,-5.8998065,-5.986232,-19.173716,-7.7863927,4.2417703,-7.8469124,0.13569906,112.29191,65.90561,35.212032,24.603025,26.737125,24.430412,13.001944,12.271477,16.136887,10.959581,10.788596,10.900882,9.651324,-678.82275,-39.17459,-106.93004,-42.998173,-73.70303,-87.06452,-44.8685,-42.302208,-58.718464,-43.83202,-32.13326,-41.899395,-30.761028,-208.08125,234.02773,72.48894,103.29113,75.12748,48.460915,36.094006,33.48113,13.1905775,22.753551,41.563286,27.278278,32.26287,0
00050.wav,0.00049058365,1.4013644e-17,0.20235185,0.5038699690402477,96.08050487436665,9.270582948691356,72.96003314010925,145.07962854192903,0.015006853,0.016289327,4.4632154e-05,0.10118577,46.452357717071756,16.84291827779493,0.5038699690402477,-449.97476,130.9568,-19.00218,18.222124,-4.8115964,-10.317534,-5.455715,-6.0039,-17.338636,-6.740431,2.5380325,-8.05052,-0.3444754,113.608826,66.31546,35.604866,25.127876,25.959248,22.54561,12.426204,12.357459,16.45775,11.307187,11.311433,11.10441,9.887382,-678.4976,-11.944296,-120.323044,-56.586052,-76.93338,-81.395905,-45.463745,-46.666946,-64.69442,-42.77088,-36.536995,-42.190903,-28.63152,-203.6123,246.70923,96.19927,110.92493,74.19879,47.64849,34.616207,28.520939,19.790844,24.027496,31.886156,22.863817,37.169083,0
